keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop
http://t.co/4oRirxXrW4,LINK,0.0,35,78,50,They know what it takes to push our buttons &amp; just the right words to make our worries go away #NationalSiblingsDay http://t.co/4oRirxXrW4,35,78,50
http://t.co/Cc185SEIqQ,LINK,0.0,22,35,26,Keep your pup safe and comfortable with the Outward Hound PoochPouch Front Carrier http://t.co/1AO8bzI4jx http://t.co/Cc185SEIqQ,22,35,26
http://t.co/BwqmT3bMyp,LINK,0.0,32,44,36,Today only save 40% on select Crayola Products #DealoftheDay http://t.co/BwqmT3bMyp http://t.co/us3JQBS1Ec,32,44,36
http://t.co/fx3fSp9Lyp,LINK,0.0,60,69,63,The time has come. Black Friday Deals have arrived: http://t.co/fx3fSp9Lyp http://t.co/T6M2MdItKq,60,69,63
#IMDbAskCameron,HASHTAG,0.0,75,144,99,RT IMDb: Join us for a chat w/ CameronCrowe for #AlohaMovie on Thursday May 14th  9amPT. Send Qs now to #IMDbAskCameron. http://t.co/XE�,75,144,99
http://t.co/LqLlxdCdWp,LINK,0.0,70,96,79,Perhaps bringing this towel to the beach will help unfreeze Solo #StarWarsDay http://t.co/34FHmXunsI http://t.co/LqLlxdCdWp,70,96,79
@mikeroweworks,USERNAME,0.0,45,112,68,RT mikeroweworks: http://t.co/SSlXBBd9qTWow! This #AmazonSmile thing is no joke. The Foundation just got another check today. http://t.co�,45,112,68
http://t.co/q1cWmSQQG0,LINK,0.0,82,133,99,Hot dogs! Get your hot dogs here! Baseball season is back. http://t.co/pKMTFgw6EN http://t.co/q1cWmSQQG0,82,133,99
https://t.co/AVPuG40gGO,LINK,0.0,143,163,150,Enter this #AmazonGiveaway for a chance to win a pizza box pizza oven https://t.co/AVPuG40gGO NoPurchNec http://t.co/dnCV2ipyis,143,163,150
#TheWaterDiviner,HASHTAG,0.1000000015,180,248,203,RT IMDb: Watch an exclusive featurette for #TheWaterDiviner w/ a special intro from .russellcrowe http://t.co/DK9Bfa9VO1 http://t.co/zEJC�,96,144,112
http://t.co/FaI2m2rczm,LINK,0.0,42,82,56,Worrying about burning your toast is a thing of the past http://t.co/FaI2m2rczm http://t.co/tpJk8PyMHb,42,82,56
http://t.co/UIKsKHxRak,LINK,0.0,123,188,145,Never over-sleep again! Clocky is the alarm clock on wheels that runs away beeping http://t.co/TOA9wHPV0S http://t.co/UIKsKHxRak,123,188,145
https://t.co/XPmC30pGHN,LINK,0.0,84,63,76,.charitywater is using AmazonSmile donations to provide drinking water to people in Malawi http://t.co/wAQNhHGXUzhttps://t.co/XPmC30pGHN,84,63,76
http://t.co/tpJk8PyMHb,LINK,0.0,42,82,56,Worrying about burning your toast is a thing of the past http://t.co/FaI2m2rczm http://t.co/tpJk8PyMHb,42,82,56
sound bar,OTHER,0.313628346,64,83,70,Enter for a chance to win a new 4K TV sound bar &amp; professional DISH installation. http://t.co/DrpxoSAwWz NOPURCHNEC http://t.co/af2XJTM7yd,64,83,70
http://t.co/xYGy6VGqz8,LINK,0.0,50,163,89,Pancake pens are the best kind of pens http://t.co/xYGy6VGqz8 http://t.co/VtaXaxAi6G,50,163,89
@fballdefense,USERNAME,0.0,37,140,73,RT fballdefense: #MinionsBoxes got my cool stuff in a cool Amazon Minions box...keeping the box. :) http://t.co/Q5scm4dD2T,37,140,73
http://t.co/xTaUpjM3rk,LINK,0.0,78,88,81,Bring your favorite video game character to life in the Amazon 3D Printing Store http://t.co/xTaUpjM3rk http://t.co/o1aul7HVnD,78,88,81
PrimeNow Hooked,OTHER,0.0,52,90,65,RT bobbyw87: I just used Amazon #PrimeNow less than 35 mins from order to delivery! The Future is Now! I'm PrimeNow Hooked! http://t.co/HF�,52,90,65
ejUfbu1X0K NoPurchNec,OTHER,0.265646577,159,106,140,Enter for a chance to win this #AmazonGiveaway https://t.co/ejUfbu1X0K NoPurchNec. Ends when all prizes awarded http://t.co/R9k4c8jh42,159,106,140
@amznvideoshorts,USERNAME,0.0,56,91,66,"RT amznvideoshorts: Debating a curved vs. flat display for your next TV? The new LG 77"" Flexible 4K Ultra HD OLED TV let's you have both h�",20,24,21
@GameOfThrones,USERNAME,0.0,101,101,100,Episode 1 of telltalegames' GameOfThrones series currently free! Plus 25% off season pass! http://t.co/fdC5xPw907 http://t.co/PT8Mn6JS6R,101,101,100
https://t.co/mpGjTlHYr9,LINK,0.0,87,114,96,Happy #NationalHighFiveDay! https://t.co/mpGjTlHYr9 #NH5D,56,60,57
http://t.co/Fxaseoy4Uf,LINK,0.0,157,139,150,Has anyone tried this? #AmazonReviews http://t.co/YweHROcAaj http://t.co/Fxaseoy4Uf,157,139,150
http://t.co/4fugUVLpzK,LINK,0.0,33,38,34,Get 25 paid apps and games worth up to $105 free Thursday through Saturday. http://t.co/933j9fTcya amazonappstore http://t.co/4fugUVLpzK,33,38,34
#MozartInTheJungle,HASHTAG,0.0,91,124,101,RT AmazonVideo: Amazon Original Series #MozartInTheJungle is coming back for a 2nd season! Watch Season 1: http://t.co/bQHx5RLrUC http://t�,34,40,36
#TakeYourDogToWorkDay,HASHTAG,0.0,149,232,178,Remember to pack two lunches for tomorrow because Friday is #TakeYourDogToWorkDay! http://t.co/VkK8ZXV3HX,149,232,178
#Hannibal,HASHTAG,0.0,236,318,264,RT AmazonVideo: #SNEAKPEEK: Catch this scene from tonight's premiere of #Hannibal Season 3!We.Can't.Wait. http://t.co/50TDCvA6TY https�,236,318,264
Embarrassing,OTHER,-0.49000001,34,80,50,Embarrassing moments and dad jokes aside you da best. Happy Father's Day! http://t.co/AsynSA8Zgb,34,80,50
http://t.co/6AtW4AHU44,LINK,0.0,50,91,64,Imagine the adventures you could go on this weekend wearing these http://t.co/UdecpXb5vy http://t.co/6AtW4AHU44,50,91,64
http://t.co/NJm8qjuEej,LINK,0.0,62,92,72,RT Amazon_Studios: Calling all screenwriters! Develop your project using our tools. Click here for more: http://t.co/NJm8qjuEej http://t.c�,62,92,72
http://t.co/iYXoYBrXdS,LINK,0.0,45,98,63,#InThe90sIThought Free Same-Day Delivery would never be possible. http://t.co/iYXoYBrXdS,45,98,63
https://t.co/b3OFmWiQ42,LINK,0.0,49,67,55,He's really excited about what's in his hands #WhatsInBuseysHands https://t.co/b3OFmWiQ42,49,67,55
https://t.co/NtzTA71PHS,LINK,0.0,79,90,82,At Amazon #StarWarsDay is also bring your Wookie to work day. #MayThe4thBeWithYou https://t.co/NtzTA71PHS,79,90,82
https://t.co/eg0fRHpnDD,LINK,0.0,75,48,65,An #AmazonGiveaway awakens. Enter for a chance to win Star Wars Episodes IV-VI https://t.co/eg0fRHpnDD NoPurchNec,75,48,65
http://t.co/QBeM7Zx8xQ,LINK,0.0,21,36,26,RT amazonfire: Our tablets won't bust even if your bracket does. Fire HD - official tablet of #MarchMadness http://t.co/QBeM7Zx8xQ http://�,21,36,26
http://t.co/grhuG8zmJD,LINK,0.0,244,145,209,The iPotty. 75% off #BlackFriday Deal http://t.co/q3AxoPBjb6 http://t.co/grhuG8zmJD,244,145,209
10th Birthday,OTHER,1.0,122,220,156,Happy 10th Birthday Amazon Prime! http://t.co/id4fwDAy1H #AmazonPrime10 http://t.co/R5106xj7XN,122,220,156
Great news,OTHER,1.223999977,28,31,29,Great news New York! Amazon Prime Now has expanded to more zips � 10023 10024 10025 http://t.co/H3RH5DVaAr #PrimeNow,28,31,29
http://t.co/5tRMUPHxTX,LINK,0.0,27,36,30,Mighty No. 9 Signature Edition now available for pre-order! http://t.co/Qb0V9ZQ3vC http://t.co/5tRMUPHxTX,27,36,30
http://t.co/vYjETwI2nZ,LINK,0.0,43,54,46,Deal of the Day: 58% off LG 4K Ultra HD Smart LED TV http://t.co/vYjETwI2nZ http://t.co/DKTZRhsTnu,43,54,46
real giraffes,OTHER,0.0,61,71,64,#HolidayFunFacts: Amazon customers purchased enough Sophie the Giraffe teethers to equal the height of 788 real giraffes.,61,71,64
http://t.co/c3kxRfIvCn,LINK,0.0,27,110,56,RT chloelachance: decided that we'd put all of his minions in his #MinionsBoxes from amazon ?????? http://t.co/c3kxRfIvCn,27,110,56
rumpus,OTHER,-0.800000012,64,144,92,Let the wild rumpus start! Bucket list book: Where the Wild Things Are #100Books http://t.co/ki6IOJFCGN http://t.co/77hu4j5UZL,64,144,92
http://t.co/ki6IOJFCGN,LINK,0.0,64,144,92,Let the wild rumpus start! Bucket list book: Where the Wild Things Are #100Books http://t.co/ki6IOJFCGN http://t.co/77hu4j5UZL,64,144,92
http://t.co/sFN9rLozQ7,LINK,0.0,38,61,46,Enter for a chance to win a #Comicpalooza meet &amp; greet with Jeremy Renner &amp; Cobie Smulders http://t.co/sFN9rLozQ7 http://t.co/zAZtOGyfY6,38,61,46
http://t.co/8KxVwjVDJb,LINK,0.0,326,602,422,In case you missed it a velociraptor is running wild in one of our fulfillment centers and we need your help... http://t.co/8KxVwjVDJb,326,602,422
http://t.co/1PjJeqhpVq,LINK,0.0,698,87,484,RT for a chance to win from Rem4Men https://t.co/wRW4VCgVha NoPurchNec #AmazonGiveaway Rules https://t.co/DdTHpMZwOl http://t.co/1PjJeqhpVq,698,87,484
@MyEverAfters,USERNAME,0.0,0,3,1,MyEverAfters early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,3,1
Oscar-winner,OTHER,0.49000001,62,65,63,RT AmazonVideo: Congratulations IdaMovie for Best Foreign Film! The Oscar-winner is available now free for Prime members: http://t.co/oy�,62,65,63
http://t.co/iZP4kjK7R9,LINK,0.0,62,99,74,All old seasons of Full House on AmazonVideo? You got it dude http://t.co/ubruvD88DD http://t.co/iZP4kjK7R9,62,99,74
important,OTHER,0.206666668,109,187,135,Tell them you have to hurry home to sign for an important Amazon delivery #HowToGetOutOfAReallyBadDate,72,129,91
http://t.co/5QIgJdCp98,LINK,0.0,26,55,36,Keep your devices charged all summer long with this 78% off Lightning Deal  http://t.co/oNqpNNQAzU http://t.co/5QIgJdCp98,26,55,36
pizza pillow,OTHER,0.0,257,320,278,Can't stop dreaming about pizza? You need this pizza pillow http://t.co/VRyEB0iKPx http://t.co/ENIJ6bz4uM,130,180,147
http://t.co/yyjnxE3Wx8,LINK,0.0,63,108,78,�My other car is a Millennium Falcon.' The perfect car window shade for #StarWarsDay http://t.co/yyjnxE3Wx8 http://t.co/rTSphmqmoe,63,108,78
http://t.co/nyG8tklN87,LINK,0.0,53,178,96,RT Ritz_Tweeting: Loki likes when my amazon package arrives almost as much as I do http://t.co/nyG8tklN87,53,178,96
http://t.co/g0PZ4c4arM,LINK,0.0,17,77,38,RT Jacy332: A minion box to match his minion jammies #MinionsBoxes http://t.co/g0PZ4c4arM,17,77,38
special intro,OTHER,0.200000003,96,144,112,RT IMDb: Watch an exclusive featurette for #TheWaterDiviner w/ a special intro from .russellcrowe http://t.co/DK9Bfa9VO1 http://t.co/zEJC�,96,144,112
#amazon,HASHTAG,-0.4900000095,44,152,81,RT Kim_BKLYN: Hot tip: do you have Amazon Prime? Use it to send flowers and save on shipping. #amazon,38,137,72
http://t.co/LBMKGsaNoP,LINK,0.0,122,162,136,RT amazonmusic: Our gift to you: Over 40 holiday songs streaming exclusively on Prime Music - Listen now! http://t.co/LBMKGsaNoP http://t.�,122,162,136
solution�,OTHER,0.0,22,39,27,Here's the infographic on Thanksgiving activity.And our Cyber Monday solution�http://t.co/DGoUzDi4EP http://t.co/FqF2vXkCoq,22,39,27
http://t.co/WOI7R0i6vQ,LINK,0.0,92,87,90,Happy Birthday amazonappstore! http://t.co/w63EC8ki2m http://t.co/WOI7R0i6vQ,92,87,90
http://t.co/uSf6GdxkAd,LINK,0.0,48,57,51,RT AmazonKindle: What are you reading this weekend? #kindle http://t.co/uSf6GdxkAd,48,57,51
http://t.co/y9y3ZPYp0r,LINK,0.0,243,216,233,Up to 85ppm (pats per minute) http://t.co/JUJ8yLgTKV http://t.co/y9y3ZPYp0r,243,216,233
https://t.co/tX1PDW42Ci,LINK,0.0,41,33,38,Jam away with this #AmazonGiveaway and enter for a chance to win a Slash Signature Vermillion Guitar https://t.co/tX1PDW42Ci NoPurchNec,41,33,38
http://t.co/bNa5YW06S4,LINK,0.0,32,63,42,Have you read this? The next bucket list book is �The Poisonwood Bible: A Novel' http://t.co/bNa5YW06S4 #100Books http://t.co/xPYFdMJr9S,32,63,42
http://t.co/g5zVbGI86B,LINK,0.0,17,46,27,Samsung Black Friday Deals: Up to 45% Off Select TVs http://t.co/g5zVbGI86B http://t.co/afpRiycxiG,17,46,27
latest,OTHER,-0.225003249875,76,113,88,RT AmazonMarketPl: Watch our latest video to see how you can bring your business ideas to life with Amazon http://t.co/OiJzDEIYXI http://t�,25,31,27
http://t.co/BMqqnECqcb,LINK,0.0,77,113,89,Keep your pup dry and comfortable on #NationalPuppyDay http://t.co/BMqqnECqcb http://t.co/tsYKOTOPV9,77,113,89
http://t.co/N1RJS7iFnn,LINK,0.0,70,100,80,ICYMI: Enter this Valentine's #AmazonGiveaway for a chance to win a diamond ring! https://t.co/ryFzJpDDAg NoPurchNec http://t.co/N1RJS7iFnn,70,100,80
http://t.co/5bAFo82cFg,LINK,0.0,53,66,57,The dremel Idea Builder 3D Printer decided to make us a gift http://t.co/5bAFo82cFg http://t.co/42GvmJpXWn,53,66,57
http://t.co/Xb6Lx5fjt1,LINK,0.0,133,136,134,Installation is as easy as changing a tire! http://t.co/Xb6Lx5fjt1 http://t.co/5iMSi6wnMR,133,136,134
https://t.co/UD3WBx4C9C,LINK,0.0,25,44,31,Happy #ScrabbleDay! It all adds up: #AmazonPrimeFTW https://t.co/UD3WBx4C9C,25,44,31
new book,OTHER,0.214001,38,72,49,RT AmazonKindle: Fresh air. A new book. Must be spring. http://t.co/1LfofXDFH4 #kindle http://t.co/Lcx0BrZYkL,38,72,49
#AmazonEcho,HASHTAG,0.181457996,61,78,66,Always ready connected and fast. Just ask. #AmazonEcho is now available no invite required! http://t.co/s009vA9NO7https://t.co/ivoseiFQTK,61,78,66
http://t.co/ctLoK7ckRK,LINK,0.0,32,54,39,RT AmazonKindle: 25 books to start your week: http://t.co/ctLoK7ckRK #kindleselect25,32,54,39
https://t.co/rFusFLZXvW,LINK,0.0,9,40,19,Have you followed Amazon on Instagram yet? https://t.co/rFusFLZXvW #ScrabbleDay http://t.co/EGKVfa7xmv,9,40,19
#ArborDay,HASHTAG,0.5,69,125,88,Hug a tree! Happy #ArborDay http://t.co/vxxcuqisaz,69,125,88
Pancake pens,OTHER,0.848999977,50,163,89,Pancake pens are the best kind of pens http://t.co/xYGy6VGqz8 http://t.co/VtaXaxAi6G,50,163,89
measuring cup,OTHER,0.0,157,273,197,This is the measuring cup set you were looking for http://t.co/F8eGRrVAZU #MayThe4thBeWithYou http://t.co/UO0ozpKnMH,157,273,197
http://t.co/N22E7FQ6xT,LINK,0.0,127,140,131,Can't stop dreaming about pizza? You need this pizza pillow http://t.co/Hj2hpNysRi http://t.co/N22E7FQ6xT,127,140,131
http://t.co/H2t4lbBhs6,LINK,0.0,124,195,148,Go where no bottle opener has gone before on #NationalBeerDay http://t.co/Tg4mkckmSu http://t.co/H2t4lbBhs6,124,195,148
#FathersDay,HASHTAG,0.0,135,181,149,Thanks to the dads who provided us with all the necessary tools needed in life #FathersDay http://t.co/eYH0vpZJjI http://t.co/O53NF3acZI,59,124,81
http://t.co/v19qMHICAU,LINK,0.0,47,83,59,Discover the joys of imagination with this family favorite: Where the Sidewalk Ends #100Books http://t.co/Mh4tWzPX51 http://t.co/v19qMHICAU,47,83,59
https://t.co/oNyjPbIyik,LINK,0.0,51,70,57,Enter for a chance to win this Mother's Day Gift Idea Giveaway https://t.co/oNyjPbIyik NoPurchNec #AmazonGiveaway http://t.co/ioRcSf9bKJ,51,70,57
favorite childhood books,OTHER,0.600000024,140,164,148,RT AmazonKindle: Expand their imagination. Share your favorite childhood books: http://t.co/FJL92aHdrC #NationalReadingMonth http://t.co/c�,140,164,148
http://t.co/EaAwr48mwu,LINK,0.0,78,67,74,Celebrate the last day of 2014 with up to $110 in paid apps and games FREE. #FreeAppoftheDay http://t.co/gQ89BfOyoq http://t.co/EaAwr48mwu,78,67,74
http://t.co/rTSphmqmoe,LINK,0.0,63,108,78,�My other car is a Millennium Falcon.' The perfect car window shade for #StarWarsDay http://t.co/yyjnxE3Wx8 http://t.co/rTSphmqmoe,63,108,78
bloop blop bleep boop,OTHER,0.0,76,98,83,Beep bloop blop bleep boop http://t.co/u9GaMdZN8r #MayThe4thBeWithYou #StarWarsDay http://t.co/5OcZzEFF6i,76,98,83
https://t.co/tGAxVCUs1n,LINK,0.0,164,146,157,Today we are rolling out Prime FREE Same-Day Delivery in 14 metro areas. #FreeSameDay http://t.co/ASbCLWHliMhttps://t.co/tGAxVCUs1n,164,146,157
http://t.co/m5uYDo2U9G,LINK,0.0,40,53,44,100 years of classics 25 movies 63% off http://t.co/m5uYDo2U9G #Dealoftheweek http://t.co/ApAeaWYZ28,40,53,44
#WoodyAllen,HASHTAG,0.0,69,39,58,RT Amazon_Studios: .Amazon_Studios is teaming up with #WoodyAllen for his first television show! Check out our blog for more: http://t.co�,69,39,58
http://t.co/boF9hZYHTM,LINK,0.0,79,112,90,You shall not pass this salt and pepper shaker http://t.co/boF9hZYHTM http://t.co/RivAkbJuK8,79,112,90
http://t.co/89O0ZfDvOW,LINK,0.0,69,48,61,National Reading Month #AmazonGiveaway: Enter for a chance to win this trilogy https://t.co/yjXikDLRFK NoPurchNec http://t.co/89O0ZfDvOW,69,48,61
http://t.co/F8JZEfVSXg,LINK,0.0,68,119,85,Breakfast is served http://t.co/UQgVGljwjM http://t.co/F8JZEfVSXg,68,119,85
#moretoprime,HASHTAG,0.0,25,51,34,Even this dog can't get enough of the news! #moretoprime https://t.co/jjMyBB4rXD,25,51,34
http://t.co/HjNyhFfhQZ,LINK,0.0,34,50,39,Want to know the current status of your order? Here's how to track your package: http://t.co/HjNyhFfhQZ AmazonHelphttps://t.co/sXT9NPtyfL,34,50,39
http://t.co/Nhwxys4fH6,LINK,0.0,35,78,50,More excited for Valentine's Day than this guy? Find him and more in the Valentine's Day store http://t.co/I8heJTak1P http://t.co/Nhwxys4fH6,35,78,50
giveaway prizes,OTHER,0.499628007,32,37,33,RT amazongiveaway: New: AmazonKindle E-readers now eligible as giveaway prizes #PrizeEnvy http://t.co/Tsy4VKuFbDhttps://t.co/OnCq6QOnJf,32,37,33
http://t.co/2EIz8Dnhhz,LINK,0.0,48,57,51,For the first time ever #StarWars is available on Digital HD! Pre-order your copy today: http://t.co/2EIz8Dnhhz http://t.co/GSFMOyCKKY,48,57,51
http://t.co/I0A4zoOD33,LINK,0.0,91,157,114,New emojis = this person may want to update their wardrobe http://t.co/RgkJbcioj6 http://t.co/I0A4zoOD33,91,157,114
#summermovies,HASHTAG,0.150000006,76,104,85,RT IMDb: We analyzed IMDb data from the last 3 months to get the top 10 most buzz-about #summermovies: http://t.co/upFU7LLWzT http://t.co/�,76,104,85
https://t.co/b17Ow444oh,LINK,0.0,39,39,39,Enter this #AmazonGiveaway for a chance to win flo_tweet's new album https://t.co/b17Ow444oh NoPurchNec http://t.co/lTReGftUOA,39,39,39
https://t.co/zSHRYZ9QTC,LINK,0.0,37,58,44,Enter for a chance to win this Bucket List Book https://t.co/zSHRYZ9QTC #100Books #AmazonGiveaway NoPurchNec http://t.co/XIc1U8rwrW,37,58,44
https://t.co/HcXFMpl5Th,LINK,0.0,24,24,24,Support your favorite charity and make mom smile. #MothersDay #YouShopAmazonGives https://t.co/HcXFMpl5Th http://t.co/XzJb9WSfiq,24,24,24
super apron,OTHER,0.600000024,32,52,39,Father's Day Gift Idea: A super apron for a super dad http://t.co/8WY8DWTCuq http://t.co/jUeQTwzvgk,32,52,39
http://t.co/nw5mxOZuIw,LINK,0.0,66,124,86,The Gentleman Mustache Pacifier http://t.co/nw5mxOZuIw http://t.co/nGIf38HZ1z,66,124,86
http://t.co/Y6fZh9yEt2,LINK,0.0,76,125,93,Let's play a game. Are you adding this to your Wish List? Or passing? http://t.co/Y6fZh9yEt2 http://t.co/G9vU0csFYO,76,125,93
http://t.co/vCqW9IY2jd,LINK,0.0,26,56,36,66% off #BlackFriday Lightning Deal: Lipstick-sized portable battery charger http://t.co/1wH4N46ZoN http://t.co/vCqW9IY2jd,26,56,36
http://t.co/oJV8GWgmNK,LINK,0.0,70,69,69,Things you need: Back to the Future Hoverboard Prop Replica (does not fly) http://t.co/ntuKNMkl4d http://t.co/oJV8GWgmNK,70,69,69
http://t.co/QOdtZ0YyWX,LINK,0.0,33,61,42,You can pretty much discover anything on Amazon... http://t.co/QOdtZ0YyWX http://t.co/pERExREscb,33,61,42
graphic novel,OTHER,0.0,44,78,55,RT amazongames: Get the hardcover Arkham Asylum graphic novel in the #BatmanArkhamKnight Serious Edition http://t.co/Y5zhdBtGPU http://t.c�,44,78,55
@SharonHorgan,USERNAME,-0.051138888520833335,56,151,87,Tune in tomorrow w/ robdelaney &amp; SharonHorgan  1:30ET for a hilarious live chat about life love &amp; #CatastropheTVhttps://t.co/SETamSF9Q0,23,86,45
#MothersDay,HASHTAG,0.03879118833333334,108,126,113,Enter for a chance to win a colorful #MothersDay bouquet https://t.co/Aozaa6ulMm NoPurchNec #AmazonGiveaway http://t.co/N2RAzR7T3C,36,45,39
http://t.co/RgIDf8LWsG,LINK,0.0,32,72,46,Celebrate Star Wars Day with savings up to 60% on select toys games clothing and more. http://t.co/RgIDf8LWsG http://t.co/z2y9MuWpd7,32,72,46
next book,OTHER,0.01762947713888889,98,242,146,The next book on the countdown: The Things They Carried #100Books http://t.co/V4IqpBZYtB http://t.co/fJ7Ip0Uw6P,19,57,32
main distractions,OTHER,0.397499979,115,153,128,Before smartphones were our main distractions we had these guys #ThrowbackThursday http://t.co/QKXVmYXX0n http://t.co/Nj5yd1U7KS,115,153,128
#NationalBurgerDay,HASHTAG,0.0,31,53,38,Why are these girls so excited about this chair? Because it's #NationalBurgerDay http://t.co/cClaKsQ2Ln http://t.co/MtqxvLGfiO,31,53,38
