ID,Source Text,Summary,Detected Language,Detected Language Strength,Document Sentiment,Document Sentiment +/-,Model Sentiment,Model Sentiment +/-,Phrase Intensifier,Phrase Negator,Phrase,Phrase Sentiment,Phrase Sentiment +/-,Suggested Phrase,Entity,Entity Type,Entity Sentiment,Entity Sentiment +/-,Entity Sentiment Evidence,Theme,Theme Sentiment,Theme Sentiment +/-,Theme Sentiment Evidence,Wikipedia™ Category,Wikipedia Sub Category,Wikipedia Category Strength,User Category,User Category Strength,User Category Sentiment,User Category Sentiment +/-,Query Category,Query Sub Category,Query Category Sentiment,Query Category Sentiment +/-,Query Category Relevancy,Intention Type,Who,What,Evidence
14a34f6c-d264-4324-804a-b5f29a90aaa5,"MLK:  Life's most persistent and urgent question is, ""What are you doing for others?  He said this 50 years ago and it is still true today.","MLK: Life's most persistent and urgent question is, ""What are you doing for others?... He said this 50 years ago and it is still true today... ",English,24,0,neutral,,,,,,,,true today,,,,,,urgent question,0,neutral,4,,,,,,,,,,,,,,,,
14a34f6c-d264-4324-804a-b5f29a90aaa5,"MLK:  Life's most persistent and urgent question is, ""What are you doing for others?  He said this 50 years ago and it is still true today.","MLK: Life's most persistent and urgent question is, ""What are you doing for others?... He said this 50 years ago and it is still true today... ",English,24,0,neutral,,,,,,,,,,,,,,true today,0,neutral,4,,,,,,,,,,,,,,,,
793b72a8-cf1c-40a7-831f-ac60be843f65,"Remembering my lifelong hero. ""Injustice anywhere is a threat to justice everywhere.""- Dr. Martin Luther King",Remembering my lifelong hero... ,English,6,0.083333336,neutral,,,,,hero,0.74000001,positive,,Martin Luther King,Person,0,neutral,2,lifelong hero,0.74000001,positive,4,,,,Law,0.563776731,0.083333336,neutral,,,,,,,,,
793b72a8-cf1c-40a7-831f-ac60be843f65,"Remembering my lifelong hero. ""Injustice anywhere is a threat to justice everywhere.""- Dr. Martin Luther King",Remembering my lifelong hero... ,English,6,0.083333336,neutral,,,,,threat,-0.49000001,negative,,"""Injustice anywhere is a threat to justice everywhere.""",Quote,-0.49000001,negative,2,,,,,,,,,,,,,,,,,,,,
73b587bd-4d86-46d4-986a-e0d4dfb33978,Having fun in Beijing at the iPhone launch with China Mobile! http://t.co/AqoqLbbeO7,Having fun in Beijing at the iPhone launch with China Mobile!... ,English,12,0,neutral,,,,,,,,,Beijing,Place,0,neutral,2,,,,,,,,,,,,Technology,,0,neutral,1,,,,
73b587bd-4d86-46d4-986a-e0d4dfb33978,Having fun in Beijing at the iPhone launch with China Mobile! http://t.co/AqoqLbbeO7,Having fun in Beijing at the iPhone launch with China Mobile!... ,English,12,0,neutral,,,,,,,,,iPhone,Product,0,neutral,2,,,,,,,,,,,,,,,,,,,,
73b587bd-4d86-46d4-986a-e0d4dfb33978,Having fun in Beijing at the iPhone launch with China Mobile! http://t.co/AqoqLbbeO7,Having fun in Beijing at the iPhone launch with China Mobile!... ,English,12,0,neutral,,,,,,,,,China Mobile,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
73b587bd-4d86-46d4-986a-e0d4dfb33978,Having fun in Beijing at the iPhone launch with China Mobile! http://t.co/AqoqLbbeO7,Having fun in Beijing at the iPhone launch with China Mobile!... ,English,12,0,neutral,,,,,,,,,  http://t.co/AqoqLbbeO7,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
d7f6386d-b6d6-44b3-88fb-f33bbc207b2a,"If you haven't seen this, I'd recommend watching it. What will your verse be?  http://t.co/8nyIRPQ21f","If you haven't seen this, I'd recommend watching it... What will your verse be?... ",English,17,0.660000026,positive,,,,,recommend,0.660000026,positive,n't seen,  http://t.co/8nyIRPQ21f,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
ae90f6e3-225a-48ac-8155-8f61736b2559,"Congratulations to #FSU coaches, team, and fans!  #BCS Champs!","Congratulations to  #FSU coaches, team, and fans!... ",English,3,1,positive,,,,,Congratulations,1,positive,, #FSU,Pattern,0.5,neutral,6,,,,,,,,,,,,,,,,,,,,
ae90f6e3-225a-48ac-8155-8f61736b2559,"Congratulations to #FSU coaches, team, and fans!  #BCS Champs!","Congratulations to  #FSU coaches, team, and fans!... ",English,3,1,positive,,,,,,,,, #BCS,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
b735bf45-7305-4258-a2c1-cada58080018,Shout out to @CoachGusMalzahn and the entire #Auburn team.  You made us proud. It was a wild ride and you reminded us of why we love Auburn.,Shout out to  @CoachGusMalzahn and the entire  #Auburn team... You made us proud... It was a wild ride and you reminded us of why we love Auburn... ,English,19,0.600000024,positive,,,,,proud,0.600000024,positive,wild ride, @CoachGusMalzahn,Person,0,neutral,2,wild ride,0.600000024,positive,4,,,,,,,,,,,,,,,,
b735bf45-7305-4258-a2c1-cada58080018,Shout out to @CoachGusMalzahn and the entire #Auburn team.  You made us proud. It was a wild ride and you reminded us of why we love Auburn.,Shout out to  @CoachGusMalzahn and the entire  #Auburn team... You made us proud... It was a wild ride and you reminded us of why we love Auburn... ,English,19,0.600000024,positive,,,,,love,0.600000024,positive,, #Auburn,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
ae839d0c-e0fc-409e-8f07-eb087ca96b66,Happy New Year! Wishing everyone their best year yet.,Happy New Year!... Wishing everyone their best year yet... ,English,5,0.845000029,positive,,,,,Happy,1.200000048,positive,,,,,,,Wishing everyone,0.667500019,positive,4,,,,,,,,,,,,,,,,
ae839d0c-e0fc-409e-8f07-eb087ca96b66,Happy New Year! Wishing everyone their best year yet.,Happy New Year!... Wishing everyone their best year yet... ,English,5,0.845000029,positive,,,,,best,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
cf285c1e-502c-4c7b-a7bb-c851f2d22576,We have begun manufacturing the Mac Pro in Austin.  It's the most powerful Mac ever.  Orders start tomorrow. http://t.co/Jrd1Gic3Ya,We have begun manufacturing the Mac Pro in Austin... It's the most powerful Mac ever... Orders start tomorrow... ,English,17,0.966000021,positive,,,most,,powerful,0.966000021,positive,,Austin,Place,0,neutral,1,,,,,,,,,,,,,,,,,,,,
cf285c1e-502c-4c7b-a7bb-c851f2d22576,We have begun manufacturing the Mac Pro in Austin.  It's the most powerful Mac ever.  Orders start tomorrow. http://t.co/Jrd1Gic3Ya,We have begun manufacturing the Mac Pro in Austin... It's the most powerful Mac ever... Orders start tomorrow... ,English,17,0.966000021,positive,,,,,,,,,  http://t.co/Jrd1Gic3Ya,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
e2656925-eea1-407b-8158-c62eba777009,Happy Holidays to all of our amazing customers!   http://t.co/eonnck8cDF,Happy Holidays to all of our amazing customers!... ,English,10,0.889999986,positive,,,,,amazing,0.980000019,positive,,  http://t.co/eonnck8cDF,Regex,0,neutral,0,Happy Holidays,0.400000006,neutral,4,,,,,,,,,,,,,,,,
e2656925-eea1-407b-8158-c62eba777009,Happy Holidays to all of our amazing customers!   http://t.co/eonnck8cDF,Happy Holidays to all of our amazing customers!... ,English,10,0.889999986,positive,,,,,Happy Holidays,0.800000012,positive,,,,,,,amazing customers,0.49000001,neutral,4,,,,,,,,,,,,,,,,
beeb584f-e838-4948-8af9-d8cdf99d4a53,Honored that #Apple is being recognized by the #HRC for our efforts to promote equality. 12th year in a row! http://t.co/ERJbYBwV4f,12th year in a row!... ,English,16,0.553749979,positive,,,,,Honored,0.553749979,positive,12th year, #Apple,Pattern,0,neutral,2,12th year,0.276874989,neutral,4,,,,,,,,,,,,,,,,
beeb584f-e838-4948-8af9-d8cdf99d4a53,Honored that #Apple is being recognized by the #HRC for our efforts to promote equality. 12th year in a row! http://t.co/ERJbYBwV4f,12th year in a row!... ,English,16,0.553749979,positive,,,,,,,,, #HRC,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
beeb584f-e838-4948-8af9-d8cdf99d4a53,Honored that #Apple is being recognized by the #HRC for our efforts to promote equality. 12th year in a row! http://t.co/ERJbYBwV4f,12th year in a row!... ,English,16,0.553749979,positive,,,,,,,,,  http://t.co/ERJbYBwV4f,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
c5cbdbf2-9962-41e1-b8cf-1a44e6c77d5b,SEC champs! Shout out for all of the players and coaches. See you at the championship game. War Eagle! https://t.co/zmhL7aAYOI,Shout out for all of the players and coaches... See you at the championship game... https://t.co/zmhL7aAYOI... ,English,16,0.400000006,positive,,,,,championship game,0.400000006,positive,,SEC,Company,0,neutral,1,championship game,0.400000006,neutral,4,,,,,,,,,,,,,,,,
c5cbdbf2-9962-41e1-b8cf-1a44e6c77d5b,SEC champs! Shout out for all of the players and coaches. See you at the championship game. War Eagle! https://t.co/zmhL7aAYOI,Shout out for all of the players and coaches... See you at the championship game... https://t.co/zmhL7aAYOI... ,English,16,0.400000006,positive,,,,,,,,,https://t.co/zmhL7aAYOI,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
6d164a86-cfbf-4658-966a-449e54164fd3,"“ What counts in life is not the mere fact that we have lived. It is what difference we have made to the lives of others....."" Mandela 2002",“ What counts in life is not the mere fact that we have lived... ,English,25,0,neutral,,,,,,,,,"“ What counts in life is not the mere fact that we have lived. It is what difference we have made to the lives of others.....""",Quote,0,neutral,3,mere fact,0,neutral,4,,,,,,,,,,,,,,,,
4c09cf15-ae45-4793-be62-85d0c6ea800d,Amazing human being. Champion of freedom and human dignity. He set an example for all of the world. RIP Nelson Mandela. We miss you already.,Amazing human being... Champion of freedom and human dignity... He set an example for all of the world... ,English,17,0.516666651,positive,,,,,freedom,0.680000007,positive,,Nelson Mandela,Person,0,neutral,1,Amazing human,0.49000001,neutral,4,,,,,,,,,,,,,,,,
4c09cf15-ae45-4793-be62-85d0c6ea800d,Amazing human being. Champion of freedom and human dignity. He set an example for all of the world. RIP Nelson Mandela. We miss you already.,Amazing human being... Champion of freedom and human dignity... He set an example for all of the world... ,English,17,0.516666651,positive,,,,,Amazing,0.49000001,positive,,,,,,,human dignity,0.379999995,neutral,4,,,,,,,,,,,,,,,,
4c09cf15-ae45-4793-be62-85d0c6ea800d,Amazing human being. Champion of freedom and human dignity. He set an example for all of the world. RIP Nelson Mandela. We miss you already.,Amazing human being... Champion of freedom and human dignity... He set an example for all of the world... ,English,17,0.516666651,positive,,,,,dignity,0.379999995,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
67025aa4-3238-4bbb-8eab-c46b8d28ae12,We are marking #World AIDS Day by turning Apple's logo red. Together we can achieve an AIDS free generation. http://t.co/3kdx9UZr9f,We are marking  #World AIDS Day by turning Apple's logo red... Together we can achieve an AIDS free generation... ,English,15,0.49000001,positive,,,,,achieve,0.49000001,positive,free generation,Apple,Company,0.49000001,neutral,5,logo red,0.245000005,neutral,4,,,,Fashion,0.483632535,0.49000001,neutral,,,,,,,,,
67025aa4-3238-4bbb-8eab-c46b8d28ae12,We are marking #World AIDS Day by turning Apple's logo red. Together we can achieve an AIDS free generation. http://t.co/3kdx9UZr9f,We are marking  #World AIDS Day by turning Apple's logo red... Together we can achieve an AIDS free generation... ,English,15,0.49000001,positive,,,,,,,,, #World,Pattern,0,neutral,2,free generation,0.367500007,neutral,4,,,,,,,,,,,,,,,,
67025aa4-3238-4bbb-8eab-c46b8d28ae12,We are marking #World AIDS Day by turning Apple's logo red. Together we can achieve an AIDS free generation. http://t.co/3kdx9UZr9f,We are marking  #World AIDS Day by turning Apple's logo red... Together we can achieve an AIDS free generation... ,English,15,0.49000001,positive,,,,,,,,,  http://t.co/3kdx9UZr9f,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
a6f2bdb5-d836-433f-8f59-3914c54a4d06,I'll never tire of listening to this!  Could not be more proud of the Tigers!   https://t.co/G0ojg9Nyvm,I'll never tire of listening to this!... Could not be more proud of the Tigers!... https://t.co/G0ojg9Nyvm... ,English,15,2.073600054,positive,,,more,,proud,2.073600054,positive,never tire,https://t.co/G0ojg9Nyvm,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
0050299e-44e6-43f5-9e9f-ae671c2cf58b,RT @espn: AUBURN WINS!! AUBURN WINS!!! AUBURN WINS!!,RT  @espn: AUBURN WINS!!... AUBURN WINS!!!... AUBURN WINS!!... ,Unknown,1.00E-07,0,neutral,,,,,,,,, @espn,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
9c6b8522-54ff-4d54-918b-e75f7f47ec85,Grateful this #Thanksgiving for amazing customers and the privilege to work with fantastic people.  Happy Thanksgiving!,Grateful this  #Thanksgiving for amazing customers and the privilege to work with fantastic people... ,English,10,0.522500038,positive,,,,,Happy,1,positive,, #Thanksgiving,Pattern,0.363333344,neutral,7,amazing customers,0.49000001,neutral,4,,,,Banking,0.454306513,0.363333344,neutral,,,,,,,,,
9c6b8522-54ff-4d54-918b-e75f7f47ec85,Grateful this #Thanksgiving for amazing customers and the privilege to work with fantastic people.  Happy Thanksgiving!,Grateful this  #Thanksgiving for amazing customers and the privilege to work with fantastic people... ,English,10,0.522500038,positive,,,,,fantastic,0.600000024,positive,,,,,,,fantastic people,0.600000024,positive,4,,,,,,,,,,,,,,,,
9c6b8522-54ff-4d54-918b-e75f7f47ec85,Grateful this #Thanksgiving for amazing customers and the privilege to work with fantastic people.  Happy Thanksgiving!,Grateful this  #Thanksgiving for amazing customers and the privilege to work with fantastic people... ,English,10,0.522500038,positive,,,,,amazing,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
2822da75-7510-429d-a7c1-c0423fc935b8,Very proud of the Blue Devils.  https://t.co/3TooxRBg4a,Very proud of the Blue Devils... https://t.co/3TooxRBg4a... ,English,6,1.068000078,positive,,,Very,,proud,1.068000078,positive,,https://t.co/3TooxRBg4a,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
3c8ef48a-f842-4f59-983d-4a2cb9ae783c,"RT @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.” -#JFK, June 10, 1963","RT  @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.”... -#JFK, June 10, 1963... ",English,18,0.600000024,positive,,,,,safe,0.600000024,positive,, @KerryKennedyRFK,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
3c8ef48a-f842-4f59-983d-4a2cb9ae783c,"RT @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.” -#JFK, June 10, 1963","RT  @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.”... -#JFK, June 10, 1963... ",English,18,0.600000024,positive,,,,,,,,,10-Jun-63,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
3c8ef48a-f842-4f59-983d-4a2cb9ae783c,"RT @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.” -#JFK, June 10, 1963","RT  @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.”... -#JFK, June 10, 1963... ",English,18,0.600000024,positive,,,,,,,,,"“If we cannot end now our differences, at least we can help make the world safe for diversity.”",Quote,0.600000024,positive,2,,,,,,,,,,,,,,,,,,,,
b20e7a2c-ac17-4d91-baff-757682e328ed,"Timeless advice.  ""Let both sides explore what problems unite us instead of belaboring those problems which divide us."" - #JFK, 1961","""Let both sides explore what problems unite us instead of belaboring those problems which divide us.""... -  #JFK, 1961... ",English,9,-0.49000001,negative,,,,,problems,-0.49000001,negative,Timeless advice, #JFK,Pattern,0,neutral,2,Timeless advice,-0.245000005,neutral,4,,,,,,,,,,,,,,,,
b20e7a2c-ac17-4d91-baff-757682e328ed,"Timeless advice.  ""Let both sides explore what problems unite us instead of belaboring those problems which divide us."" - #JFK, 1961","""Let both sides explore what problems unite us instead of belaboring those problems which divide us.""... -  #JFK, 1961... ",English,9,-0.49000001,negative,,,,,,,,,"""Let both sides explore what problems unite us instead of belaboring those problems which divide us.""",Quote,-0.49000001,negative,2,,,,,,,,,,,,,,,,,,,,
9db8d9e0-c7f2-42e8-8c6c-d7ca71214f86,"RT @TheAUPlainsman: FINAL: No. 7 Auburn 43, No. 25 Georgia 38. One of the biggest plays in Auburn history sets up one of the biggest Iron B…","RT  @TheAUPlainsman: FINAL: No... 7 Auburn 43, No... 25 Georgia 38... ",English,18,0,neutral,,,,,,,,, @TheAUPlainsman,Person,0,neutral,1,,,,,,,,,,,,,,,,,,,,
9db8d9e0-c7f2-42e8-8c6c-d7ca71214f86,"RT @TheAUPlainsman: FINAL: No. 7 Auburn 43, No. 25 Georgia 38. One of the biggest plays in Auburn history sets up one of the biggest Iron B…","RT  @TheAUPlainsman: FINAL: No... 7 Auburn 43, No... 25 Georgia 38... ",English,18,0,neutral,,,,,,,,,Georgia,Place,0,neutral,1,,,,,,,,,,,,,,,,,,,,
6679dac4-eb63-41b7-adea-fcf5e6db6aff,Thanks to all Senators who supported ENDA!  I encourage the House to follow suit and end discrimination. http://t.co/nXEhA9IKRf,I encourage the House to follow suit and end discrimination... ,English,12,0.487407386,positive,,,,,supported,0.974814773,positive,,  http://t.co/nXEhA9IKRf,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
7a7a037d-0eb9-4b3e-9063-a33f15f94f58,http://t.co/PjGkNqNREn,Failed to parse document,,,0,neutral,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28315479-5175-4be4-b1f1-80bf6d5c9d34,Can't wait to get underway. Having fun backstage.,Can't wait to get underway... Having fun backstage... ,English,6,0,neutral,,,,,,,,n't wait,,,,,,,,,,,,,,,,,,,,,,,,,
2d28e58f-5d92-4c96-8001-7391397bdccd,Looking forward to a great season!  https://t.co/EJ2mpToVWV,Looking forward to a great season!... https://t.co/EJ2mpToVWV... ,English,9,1.200000048,positive,,,,,great,1.200000048,positive,,https://t.co/EJ2mpToVWV,Regex,0,neutral,0,great season,0.600000024,positive,4,,,,,,,,,,,,,,,,
6dd1b3f8-7b0a-4c15-b522-7ce84e02d5d7,Our home for innovation and creativity for decades to come. Cupertino City Council Gives Unanimous Approval for Apple's New Campus,Our home for innovation and creativity for decades to come... Cupertino City Council Gives Unanimous Approval for Apple's New Campus... ,English,12,0.49000001,positive,,,and,,creativity,0.49000001,positive,,Cupertino City Council,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
6dd1b3f8-7b0a-4c15-b522-7ce84e02d5d7,Our home for innovation and creativity for decades to come. Cupertino City Council Gives Unanimous Approval for Apple's New Campus,Our home for innovation and creativity for decades to come... Cupertino City Council Gives Unanimous Approval for Apple's New Campus... ,English,12,0.49000001,positive,,,,,innovation,0.49000001,positive,,Apple,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
7fb9975c-12c6-4f81-b7b9-87b401277ddb,"Very proud of the Tigers! “@TheAUPlainsman: Auburn comes in at No. 24 in this week's AP top 25 poll:
http://t.co/wRa5FfaPpF”",24 in this week's AP top 25 poll:   http://t.co/wRa5FfaPpF”... ,English,16,1.218000054,positive,,,Very,,proud,2.136000156,positive,,AP,Company,0.300000012,neutral,5,,,,,,,,,,,,,,,,,,,,
7fb9975c-12c6-4f81-b7b9-87b401277ddb,"Very proud of the Tigers! “@TheAUPlainsman: Auburn comes in at No. 24 in this week's AP top 25 poll:
http://t.co/wRa5FfaPpF”",24 in this week's AP top 25 poll:   http://t.co/wRa5FfaPpF”... ,English,16,1.218000054,positive,,,,,top,0.300000012,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
322b51ee-ea69-4739-ae38-e2535d3209f4,Second anniversary of Steve's death. Going on a long hike today and reflecting on his friendship and all the dents he made in the universe.,Second anniversary of Steve's death... Going on a long hike today and reflecting on his friendship and all the dents he made in the universe... ,English,21,-0.005999982,neutral,,,,,friendship,0.588000059,positive,long hike,Steve,Person,-0.110000014,neutral,7,hike today,0.291000038,neutral,4,,,,,,,,,,,,,,,,
322b51ee-ea69-4739-ae38-e2535d3209f4,Second anniversary of Steve's death. Going on a long hike today and reflecting on his friendship and all the dents he made in the universe.,Second anniversary of Steve's death... Going on a long hike today and reflecting on his friendship and all the dents he made in the universe... ,English,21,-0.005999982,neutral,,,,,death,-0.600000024,negative,,,,,,,,,,,,,,,,,,,,,,,,,,
1c8fce80-ffc4-410b-a4cb-2cce36990d27,Thanks to all our amazing customers for the fantastic weekend!,Thanks to all our amazing customers for the fantastic weekend!... ,English,8,1.090000033,positive,,,,,fantastic,1.200000048,positive,,,,,,,amazing customers,0.49000001,neutral,4,,,,,,,,,,,,,,,,
1c8fce80-ffc4-410b-a4cb-2cce36990d27,Thanks to all our amazing customers for the fantastic weekend!,Thanks to all our amazing customers for the fantastic weekend!... ,English,8,1.090000033,positive,,,,,amazing,0.980000019,positive,,,,,,,fantastic weekend,0.600000024,positive,4,,,,,,,,,,,,,,,,
108b0e3c-3736-4d8f-ac7e-a5a4b38f4581,RT @ConanOBrien: iOS7? More like iOSHeaven. #ApplePleaseSendMeAniPad,RT  @ConanOBrien: iOS7?... More like iOSHeaven... ,English,2,0,neutral,,,,,,,,, @ConanOBrien,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
108b0e3c-3736-4d8f-ac7e-a5a4b38f4581,RT @ConanOBrien: iOS7? More like iOSHeaven. #ApplePleaseSendMeAniPad,RT  @ConanOBrien: iOS7?... More like iOSHeaven... ,English,2,0,neutral,,,,,,,,, #ApplePleaseSendMeAniPad,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,happy,0.5,positive,,Palo Alto,Place,0.242937997,neutral,6,happy customers,0.5,neutral,4,Business,,0.566613197,Fashion,0.502622485,0.371468991,neutral,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,Retail Stores,0.242937997,positive,,,,,,,,,,,Business,Variety_stores,0.618623614,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Business,Discount_stores,0.523678064,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Business,Department_stores,0.509814084,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Business,Franchises,0.503675699,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Desserts,,0.483089656,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Desserts,Ice_cream_parlors,0.460022122,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Food,,0.451448649,,,,,,,,,,,,,
376ba703-1905-45c4-8a5a-797efa907bf9,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,Visited Retail Stores in Palo Alto today... Seeing so many happy customers reminds us of why we do what we do... ,English,15,0.371468991,positive,,,,,,,,,,,,,,,,,,Food,Convenience_stores,0.526688576,,,,,,,,,,,,,
